group,model_pair,method_name,implementation,target_verify_mode,temperature,top_k,top_p,sampling_filter,stochastic_seed,seed_strategy,rtt_ms,method_time,target_only_time,speedup_vs_target_only,accept_rate,rounds,generated_tokens,accepted_tokens,drafted_tokens,drafted_tokens_per_round,accepted_tokens_per_round,rejected_tokens,resample_count,bonus_sample_count,mean_checked_accept_prob,mean_first_accept_prob,first_token_accept_rate,target_zero_at_draft_count,target_zero_at_draft_rate
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4010142,per-repeat,100.0,0.9544175527989864,0.9544175527989864,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4020149,per-repeat,100.0,0.926321839913726,0.926321839913726,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5000138,per-repeat,100.0,0.9653419144451618,0.9653419144451618,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5010145,per-repeat,100.0,0.9584648478776217,0.9584648478776217,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5020152,per-repeat,100.0,0.9455852285027504,0.9455852285027504,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6000141,per-repeat,100.0,0.9461943227797748,0.9461943227797748,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6010148,per-repeat,100.0,0.9732606802135706,0.9732606802135706,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6020155,per-repeat,100.0,0.9423514101654292,0.9423514101654292,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7000144,per-repeat,100.0,1.0634306203573942,1.0634306203573942,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7010151,per-repeat,100.0,0.929067261517048,0.929067261517048,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7020158,per-repeat,100.0,1.3383375499397516,1.3383375499397516,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8000147,per-repeat,100.0,1.135969432070851,1.135969432070851,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8010154,per-repeat,100.0,0.9645480401813984,0.9645480401813984,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8020161,per-repeat,100.0,0.9449938833713531,0.9449938833713531,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9000150,per-repeat,100.0,0.9957734402269124,0.9957734402269124,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9010157,per-repeat,100.0,1.1239293161779642,1.1239293161779642,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9020164,per-repeat,100.0,1.1003812849521637,1.1003812849521637,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,123,per-repeat,150.0,0.952108547091484,0.952108547091484,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,10130,per-repeat,150.0,0.9761549457907676,0.9761549457907676,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,20137,per-repeat,150.0,0.9313504695892334,0.9313504695892334,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1000126,per-repeat,150.0,1.25751412846148,1.25751412846148,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1010133,per-repeat,150.0,0.9571876004338264,0.9571876004338264,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1020140,per-repeat,150.0,0.9851565752178432,0.9851565752178432,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2000129,per-repeat,150.0,0.935472384095192,0.935472384095192,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2010136,per-repeat,150.0,0.9713849276304244,0.9713849276304244,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2020143,per-repeat,150.0,0.9912082776427268,0.9912082776427268,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3000132,per-repeat,150.0,0.9327530656009912,0.9327530656009912,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3010139,per-repeat,150.0,1.3460441455245018,1.3460441455245018,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3020146,per-repeat,150.0,1.0139182601124048,1.0139182601124048,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4000135,per-repeat,150.0,0.9563081879168748,0.9563081879168748,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4010142,per-repeat,150.0,0.9544175527989864,0.9544175527989864,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4020149,per-repeat,150.0,0.926321839913726,0.926321839913726,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5000138,per-repeat,150.0,0.9653419144451618,0.9653419144451618,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5010145,per-repeat,150.0,0.9584648478776217,0.9584648478776217,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5020152,per-repeat,150.0,0.9455852285027504,0.9455852285027504,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6000141,per-repeat,150.0,0.9461943227797748,0.9461943227797748,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6010148,per-repeat,150.0,0.9732606802135706,0.9732606802135706,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6020155,per-repeat,150.0,0.9423514101654292,0.9423514101654292,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7000144,per-repeat,150.0,1.0634306203573942,1.0634306203573942,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7010151,per-repeat,150.0,0.929067261517048,0.929067261517048,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7020158,per-repeat,150.0,1.3383375499397516,1.3383375499397516,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8000147,per-repeat,150.0,1.135969432070851,1.135969432070851,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8010154,per-repeat,150.0,0.9645480401813984,0.9645480401813984,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8020161,per-repeat,150.0,0.9449938833713531,0.9449938833713531,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9000150,per-repeat,150.0,0.9957734402269124,0.9957734402269124,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9010157,per-repeat,150.0,1.1239293161779642,1.1239293161779642,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9020164,per-repeat,150.0,1.1003812849521637,1.1003812849521637,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,123,per-repeat,200.0,0.952108547091484,0.952108547091484,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,10130,per-repeat,200.0,0.9761549457907676,0.9761549457907676,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,20137,per-repeat,200.0,0.9313504695892334,0.9313504695892334,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1000126,per-repeat,200.0,1.25751412846148,1.25751412846148,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1010133,per-repeat,200.0,0.9571876004338264,0.9571876004338264,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1020140,per-repeat,200.0,0.9851565752178432,0.9851565752178432,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2000129,per-repeat,200.0,0.935472384095192,0.935472384095192,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2010136,per-repeat,200.0,0.9713849276304244,0.9713849276304244,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2020143,per-repeat,200.0,0.9912082776427268,0.9912082776427268,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3000132,per-repeat,200.0,0.9327530656009912,0.9327530656009912,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3010139,per-repeat,200.0,1.3460441455245018,1.3460441455245018,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3020146,per-repeat,200.0,1.0139182601124048,1.0139182601124048,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4000135,per-repeat,200.0,0.9563081879168748,0.9563081879168748,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4010142,per-repeat,200.0,0.9544175527989864,0.9544175527989864,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,4020149,per-repeat,200.0,0.926321839913726,0.926321839913726,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5000138,per-repeat,200.0,0.9653419144451618,0.9653419144451618,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5010145,per-repeat,200.0,0.9584648478776217,0.9584648478776217,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,5020152,per-repeat,200.0,0.9455852285027504,0.9455852285027504,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6000141,per-repeat,200.0,0.9461943227797748,0.9461943227797748,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6010148,per-repeat,200.0,0.9732606802135706,0.9732606802135706,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,6020155,per-repeat,200.0,0.9423514101654292,0.9423514101654292,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7000144,per-repeat,200.0,1.0634306203573942,1.0634306203573942,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7010151,per-repeat,200.0,0.929067261517048,0.929067261517048,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,7020158,per-repeat,200.0,1.3383375499397516,1.3383375499397516,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8000147,per-repeat,200.0,1.135969432070851,1.135969432070851,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8010154,per-repeat,200.0,0.9645480401813984,0.9645480401813984,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,8020161,per-repeat,200.0,0.9449938833713531,0.9449938833713531,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9000150,per-repeat,200.0,0.9957734402269124,0.9957734402269124,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9010157,per-repeat,200.0,1.1239293161779642,1.1239293161779642,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,target-only-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,9020164,per-repeat,200.0,1.1003812849521637,1.1003812849521637,1.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,123,per-repeat,0.0,4.218392645940185,0.952108547091484,0.2257041074656246,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.1612903238063836,0.1766435513577912,0.2307692307692307,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,10130,per-repeat,0.0,4.398023759946227,0.9761549457907676,0.2219530859930376,0.07,26.0,32.0,7.0,100.0,3.8461538461538463,0.2692307692307692,25.0,25.0,0.0,0.2384908630145901,0.282319277278545,0.2692307692307692,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,20137,per-repeat,0.0,3.934120127931237,0.9313504695892334,0.2367366626598119,0.1,24.0,32.0,9.0,90.0,3.75,0.375,23.0,23.0,0.0,0.2497822572294694,0.2215116307669783,0.25,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1000126,per-repeat,0.0,5.907414434477687,1.25751412846148,0.2128704769928106,0.0377358490566037,28.0,32.0,4.0,106.0,3.7857142857142856,0.1428571428571428,28.0,28.0,0.0,0.1382511671035331,0.1508869166718146,0.1428571428571428,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1010133,per-repeat,0.0,4.208413194864988,0.9571876004338264,0.2274462026689217,0.0612244897959183,26.0,32.0,6.0,98.0,3.769230769230769,0.2307692307692307,26.0,26.0,0.0,0.1222506673638577,0.1481143135661813,0.2307692307692307,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,1020140,per-repeat,0.0,4.464898020029068,0.9851565752178432,0.2206448099818928,0.0471698113207547,27.0,32.0,5.0,106.0,3.925925925925926,0.1851851851851851,27.0,27.0,0.0,0.1913057511543741,0.2082510398026729,0.1481481481481481,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2000129,per-repeat,0.0,4.315288219600916,0.935472384095192,0.2167809741759742,0.0485436893203883,27.0,32.0,5.0,103.0,3.814814814814815,0.1851851851851851,27.0,27.0,0.0,0.159004476381682,0.1263137267261063,0.1481481481481481,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2010136,per-repeat,0.0,4.732260899618268,0.9713849276304244,0.2052686756363712,0.0267857142857142,29.0,32.0,3.0,112.0,3.8620689655172415,0.1034482758620689,29.0,29.0,0.0,0.1588201791266783,0.1671914741613175,0.1034482758620689,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,2020143,per-repeat,0.0,4.034792572259903,0.9912082776427268,0.2456652380242554,0.0879120879120879,24.0,32.0,8.0,91.0,3.7916666666666665,0.3333333333333333,24.0,24.0,0.0,0.2546326831594001,0.2196313192174936,0.2083333333333333,0.0,0.0
Qwen2.5-1.5B,qwen25-1p5b-local,traditional-spec-sampling,kv-cache,batch,1.0,0,0.0,full_distribution,3000132,per-repeat,0.0,4.277871800586581,0.9327530656009912,0.218041378769951,0.06,26.0,32.0,6.0,100.0,3.8461538461538463,0.2307692307692307,26.0,26.0,0.0,0.2168524298377292,0.2021531118685183,0.1923076923076923,0.0,0.0
