method_name,implementation,model_pair,rtt_ms,target_verify_mode,upload_token_bytes,upload_bandwidth_mbps,uplink_bandwidth_mbps,downlink_token_bytes,downlink_fixed_bytes,downlink_bandwidth_mbps,temperature,top_k,top_p,sampling_filter,stochastic_seed,seed_strategy,method_time,target_only_time,speedup_vs_target_only,accept_rate,rounds,generated_tokens,accepted_tokens,drafted_tokens,wasted_branch_time_or_tokens,rejected_tokens,resample_count,bonus_sample_count,mean_checked_accept_prob,mean_first_accept_prob,first_token_accept_rate,target_zero_at_draft_count,target_zero_at_draft_rate,upload_wait_time,upload_latency_time,upload_transfer_time,upload_payload_bytes,uplink_transfer_time,network_wait_time,downlink_transfer_time,downlink_payload_bytes,prefill_time,draft_generate_time,draft_structure_time,cloud_verify_time,posterior_accept_time,cache_update_time,probability_normalize_time,random_sample_time,accept_reject_time,resample_time,sampling_time,target_verify_time,drafted_tokens_per_round,accepted_tokens_per_round
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,0.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8020161,per-repeat,4.169839985668659,0.9449938833713531,0.2266259344769119,0.0851063829787234,24.0,32.0,8.0,94.0,0.0,24.0,24.0,0.0,0.180860514098299,0.1537971862567246,0.2083333333333333,0.0,0.0,0.0004543999999999,0.0,0.0003007999999999,376.0,0.0003007999999999,0.0,0.0001535999999999,192.0,0.0482857301831245,1.6950034573674202,0.0,0.7232070155441761,0.0,1.5155833717435598,0.0992692839354276,0.0344118662178516,0.0104838721454143,0.0050277207046747,0.0,0.7232070155441761,3.9166666666666665,0.3333333333333333
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,0.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9000150,per-repeat,4.410291125997901,0.9957734402269124,0.2257840609108548,0.0833333333333333,25.0,32.0,8.0,96.0,0.0,24.0,24.0,0.0,0.2597146314850533,0.3254126923570584,0.32,0.0,0.0,0.0004671999999999,0.0,0.0003071999999999,384.0,0.0003071999999999,0.0,0.0001599999999999,200.0,0.0508030522614717,1.8230231329798696,0.0,0.7723498698323965,0.0,1.551304480060935,0.1212530322372913,0.0455638226121664,0.006233163177967,0.0032016765326261,0.0,0.7723498698323965,3.84,0.32
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,0.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9010157,per-repeat,3.846078528091312,1.1239293161779642,0.2922273448056026,0.1294117647058823,22.0,32.0,11.0,85.0,0.0,21.0,21.0,0.0,0.3049988924010876,0.3235351836849738,0.3636363636363636,0.0,0.0,0.0004127999999999,0.0,0.0002719999999999,340.0,0.0002719999999999,0.0,0.0001407999999999,176.0,0.0551308244466781,1.4952856488525867,0.0,0.6646804064512253,0.0,1.4729605466127396,0.0834572613239288,0.0296439733356237,0.0087230019271373,0.0040134135633707,0.0,0.6646804064512253,3.8636363636363638,0.5
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,0.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9020164,per-repeat,4.193359442055225,1.1003812849521637,0.2624104373015186,0.0879120879120879,24.0,32.0,8.0,91.0,0.0,24.0,24.0,0.0,0.2608998683760717,0.342279506327903,0.3333333333333333,0.0,0.0,0.0004447999999999,0.0,0.0002911999999999,364.0,0.0002911999999999,0.0,0.0001535999999999,192.0,0.0507803633809089,1.665217537432909,0.0,0.7466124128550291,0.0,1.5518098305910826,0.0981776993721723,0.0326178148388862,0.0094756688922643,0.0037737898528575,0.0,0.7466124128550291,3.7916666666666665,0.3333333333333333
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,123,per-repeat,4.540911231189966,0.952108547091484,0.2096734550879955,0.0612244897959183,26.0,32.0,6.0,98.0,0.0,26.0,26.0,0.0,0.1612903238063836,0.1766435513577912,0.2307692307692307,0.0,0.0,0.13048,0.13,0.0003135999999999,392.0,0.0003135999999999,0.13,0.0001663999999999,208.0,0.0495320335030555,1.7055774182081225,0.0,0.8530033994466066,0.0,1.6060334667563438,0.1049841493368148,0.0374517738819122,0.0081013590097427,0.0042734257876873,0.0,0.8530033994466066,3.769230769230769,0.23076923076923078
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,10130,per-repeat,4.586383106186986,0.9761549457907676,0.2128376376744333,0.07,26.0,32.0,7.0,100.0,0.0,25.0,25.0,0.0,0.2384908630145901,0.282319277278545,0.2692307692307692,0.0,0.0,0.1304864,0.13,0.0003199999999999,400.0,0.0003199999999999,0.13,0.0001663999999999,208.0,0.0560463368892669,1.777714304625988,0.0,0.8097950760275126,0.0,1.6046069618314505,0.1121339313685894,0.0419463329017162,0.0072664301842451,0.0037134122103452,0.0,0.8097950760275126,3.8461538461538463,0.2692307692307692
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,20137,per-repeat,4.187317982316017,0.9313504695892334,0.2224217204240364,0.1,24.0,32.0,9.0,90.0,0.0,23.0,23.0,0.0,0.2497822572294694,0.2215116307669783,0.25,0.0,0.0,0.1204416,0.12,0.0002879999999999,360.0,0.0002879999999999,0.12,0.0001535999999999,192.0,0.0527879316359758,1.5792143177241087,0.0,0.7355378866195679,0.0,1.512435920536518,0.0995237939059734,0.0344878528267145,0.0110556818544864,0.0040107481181621,0.0,0.7355378866195679,3.75,0.375
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1000126,per-repeat,5.591167030856013,1.25751412846148,0.22491084983182,0.0377358490566037,28.0,32.0,4.0,106.0,0.0,28.0,28.0,0.0,0.1382511671035331,0.1508869166718146,0.1428571428571428,0.0,0.0,0.1405184,0.14,0.0003391999999999,424.0,0.0003391999999999,0.14,0.0001791999999999,224.0,0.0678686313331127,2.218753634020686,0.0,1.0023172460496426,0.0,1.8866562824696305,0.1544919796288013,0.0504066795110702,0.0082793422043323,0.0059843175113201,0.0,1.0023172460496426,3.7857142857142856,0.14285714285714285
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1010133,per-repeat,4.575677301734686,0.9571876004338264,0.2091903640300304,0.0612244897959183,26.0,32.0,6.0,98.0,0.0,26.0,26.0,0.0,0.1222506673638577,0.1481143135661813,0.2307692307692307,0.0,0.0,0.13048,0.13,0.0003135999999999,392.0,0.0003135999999999,0.13,0.0001663999999999,208.0,0.0499193668365478,1.776759872213006,0.0,0.8290775660425425,0.0,1.5868135802447796,0.1076677218079567,0.0380982961505651,0.008144274353981,0.0035902149975299,0.0,0.8290775660425425,3.769230769230769,0.23076923076923078
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1020140,per-repeat,4.72682623565197,0.9851565752178432,0.2084181914256386,0.0471698113207547,27.0,32.0,5.0,106.0,0.0,27.0,27.0,0.0,0.1913057511543741,0.2082510398026729,0.1481481481481481,0.0,0.0,0.135512,0.135,0.0003391999999999,424.0,0.0003391999999999,0.135,0.0001727999999999,216.0,0.052855584770441,1.8928581085056069,0.0,0.8461120557039976,0.0,1.5802859906107187,0.1251649837940931,0.0433241855353117,0.0057588946074247,0.0037747304886579,0.0,0.8461120557039976,3.925925925925926,0.18518518518518517
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2000129,per-repeat,4.740715377032757,0.935472384095192,0.1973272617519404,0.0485436893203883,27.0,32.0,5.0,103.0,0.0,27.0,27.0,0.0,0.159004476381682,0.1263137267261063,0.1481481481481481,0.0,0.0,0.1355024,0.135,0.0003295999999999,412.0,0.0003295999999999,0.135,0.0001727999999999,216.0,0.0560291744768619,1.870397452265024,0.0,0.8563941568136215,0.0,1.6261392775923014,0.095466436818242,0.0373980458825826,0.0091131906956434,0.0049460772424936,0.0,0.8563941568136215,3.814814814814815,0.18518518518518517
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2010136,per-repeat,5.252875007688999,0.9713849276304244,0.1849244320888162,0.0267857142857142,29.0,32.0,3.0,112.0,0.0,29.0,29.0,0.0,0.1588201791266783,0.1671914741613175,0.1034482758620689,0.0,0.0,0.145544,0.145,0.0003583999999999,448.0,0.0003583999999999,0.145,0.0001855999999999,232.0,0.0489747039973735,2.0897025875747204,0.0,0.9523274321109056,0.0,1.7797959987074137,0.1310563329607248,0.0458004083484411,0.0074354745447635,0.0050445906817913,0.0,0.9523274321109056,3.8620689655172415,0.10344827586206896
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,2020143,per-repeat,4.112021643668413,0.9912082776427268,0.2410513279201641,0.0879120879120879,24.0,32.0,8.0,91.0,0.0,24.0,24.0,0.0,0.2546326831594001,0.2196313192174936,0.2083333333333333,0.0,0.0,0.1204448,0.12,0.0002911999999999,364.0,0.0002911999999999,0.12,0.0001535999999999,192.0,0.0499336756765842,1.5482771024107933,0.0,0.7248752899467945,0.0,1.4814054630696774,0.1064032856374979,0.0334330927580595,0.0058404691517353,0.0035732258111238,0.0,0.7248752899467945,3.7916666666666665,0.3333333333333333
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3000132,per-repeat,4.446173382923007,0.9327530656009912,0.2097878299536263,0.06,26.0,32.0,6.0,100.0,0.0,26.0,26.0,0.0,0.2168524298377292,0.2021531118685183,0.1923076923076923,0.0,0.0,0.1304864,0.13,0.0003199999999999,400.0,0.0003199999999999,0.13,0.0001663999999999,208.0,0.0509624667465686,1.6963642332702875,0.0,0.7887655422091484,0.0,1.5352057982236147,0.1347757317125797,0.051191259175539,0.0070010665804147,0.0042980909347534,0.0,0.7887655422091484,3.8461538461538463,0.23076923076923078
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3010139,per-repeat,5.222175665199757,1.3460441455245018,0.2577554321840327,0.0272727272727272,29.0,32.0,3.0,110.0,0.0,29.0,29.0,0.0,0.116517712917016,0.1139789994923721,0.1034482758620689,0.0,0.0,0.1455376,0.145,0.0003519999999999,440.0,0.0003519999999999,0.145,0.0001855999999999,232.0,0.0656640660017728,2.069207474589348,0.0,0.9549525268375874,0.0,1.7678488809615374,0.1172230690717697,0.0401031002402305,0.0081477724015712,0.0043809227645397,0.0,0.9549525268375874,3.793103448275862,0.10344827586206896
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,3020146,per-repeat,4.537544520571828,1.0139182601124048,0.223450867647824,0.0707070707070707,26.0,32.0,7.0,99.0,0.0,25.0,25.0,0.0,0.2369793337093142,0.2775217124933708,0.2692307692307692,0.0,0.0,0.1304832,0.13,0.0003167999999999,396.0,0.0003167999999999,0.13,0.0001663999999999,208.0,0.0590236447751522,1.7770159766077995,0.0,0.8157877139747143,0.0,1.5765744131058457,0.0900508686900138,0.0344634391367435,0.0070186015218496,0.0039388947188854,0.0,0.8157877139747143,3.8076923076923075,0.2692307692307692
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4000135,per-repeat,4.564989648759365,0.9563081879168748,0.2094874822283052,0.0721649484536082,25.0,32.0,7.0,97.0,0.0,24.0,24.0,1.0,0.2812649524681664,0.2481947330615003,0.16,0.0,0.0,0.1254704,0.125,0.0003103999999999,388.0,0.0003103999999999,0.125,0.0001599999999999,200.0,0.0572600550949573,1.792538799345493,0.0,0.8172181341797113,0.0,1.5724688675254583,0.1092746686190366,0.0402278751134872,0.006241476163268,0.0038861948996782,0.0,0.8172181341797113,3.88,0.28
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4010142,per-repeat,4.701888591051102,0.9544175527989864,0.2029859989910198,0.0571428571428571,27.0,32.0,6.0,105.0,0.0,26.0,26.0,0.0,0.1676438258815551,0.1452127232285555,0.1851851851851851,0.0,0.0,0.1355088,0.135,0.0003359999999999,420.0,0.0003359999999999,0.135,0.0001727999999999,216.0,0.0513364449143409,1.8737080860883,0.0,0.8419150561094284,0.0,1.6004681382328272,0.1056072209030389,0.0382789094001054,0.0089002177119255,0.0039964281022548,0.0,0.8419150561094284,3.888888888888889,0.2222222222222222
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,4020149,per-repeat,4.560997229069471,0.926321839913726,0.2030963391097505,0.0612244897959183,26.0,32.0,6.0,98.0,0.0,26.0,26.0,0.0,0.2055034082935094,0.1990799656381428,0.1538461538461538,0.0,0.0,0.13048,0.13,0.0003135999999999,392.0,0.0003135999999999,0.13,0.0001663999999999,208.0,0.0508265774697065,1.7732570581138134,0.0,0.803097452968359,0.0,1.5978769157081842,0.1067077424377203,0.0397226680070161,0.0097977090626955,0.005310283973813,0.0,0.803097452968359,3.769230769230769,0.23076923076923078
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5000138,per-repeat,5.860526917502284,0.9653419144451618,0.1647193039182531,0.0485436893203883,27.0,32.0,5.0,103.0,0.0,27.0,27.0,0.0,0.2683694973909496,0.2591274885772792,0.1481481481481481,0.0,0.0,0.1355024,0.135,0.0003295999999999,412.0,0.0003295999999999,0.135,0.0001727999999999,216.0,0.0525144599378109,2.3041440527886152,0.0,1.0675098802894354,0.0,2.050626080483198,0.132824394851923,0.0480159595608711,0.0090593602508306,0.0054007731378078,0.0,1.0675098802894354,3.814814814814815,0.18518518518518517
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5010145,per-repeat,5.017357606440783,0.9584648478776217,0.1910298055389235,0.0833333333333333,25.0,32.0,8.0,96.0,0.0,24.0,24.0,0.0,0.2001359232740469,0.1658503410144476,0.2,0.0,0.0,0.1254672,0.125,0.0003071999999999,384.0,0.0003071999999999,0.125,0.0001599999999999,200.0,0.064168969169259,1.978948060423136,0.0,0.8644748963415623,0.0,1.7405230328440666,0.1316606197506189,0.0459636393934488,0.011122053489089,0.0053084064275026,0.0,0.8644748963415623,3.84,0.32
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,5020152,per-repeat,4.3752215430140495,0.9455852285027504,0.2161228224002905,0.0612244897959183,26.0,32.0,6.0,98.0,0.0,26.0,26.0,0.0,0.1866039259010108,0.1905778542459302,0.1923076923076923,0.0,0.0,0.13048,0.13,0.0003135999999999,392.0,0.0003135999999999,0.13,0.0001663999999999,208.0,0.0506931599229574,1.712665980681777,0.0,0.785880146548152,0.0,1.528067659586668,0.0826446283608675,0.0341308377683162,0.0067510921508073,0.0042116269469261,0.0,0.785880146548152,3.769230769230769,0.23076923076923078
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6000141,per-repeat,4.753149338066578,0.9461943227797748,0.1990668198034473,0.0606060606060606,26.0,32.0,6.0,99.0,0.0,26.0,26.0,0.0,0.1763428995465688,0.1764456275543405,0.1923076923076923,0.0,0.0,0.1304832,0.13,0.0003167999999999,396.0,0.0003167999999999,0.13,0.0001663999999999,208.0,0.0477791484445333,1.86944224499166,0.0,0.8307793624699116,0.0,1.6697171181440351,0.1054525561630725,0.0436412654817104,0.0063407123088836,0.0057513825595378,0.0,0.8307793624699116,3.8076923076923075,0.23076923076923078
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6010148,per-repeat,3.9711260199546814,0.9732606802135706,0.2450843099219191,0.1176470588235294,22.0,32.0,10.0,85.0,0.0,22.0,22.0,0.0,0.2669899148229717,0.2060586341766049,0.3181818181818182,0.0,0.0,0.1104128,0.11,0.0002719999999999,340.0,0.0002719999999999,0.11,0.0001407999999999,176.0,0.0491879116743803,1.4592237081378698,0.0,0.6928151268512011,0.0,1.4680218268185854,0.0982431322336196,0.0405395645648241,0.0050510093569755,0.0028696898370981,0.0,0.6928151268512011,3.8636363636363638,0.45454545454545453
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,6020155,per-repeat,4.33419481664896,0.9423514101654292,0.2174224856126842,0.0851063829787234,25.0,32.0,8.0,94.0,0.0,24.0,24.0,0.0,0.2428366527592231,0.3070783001568634,0.32,0.0,0.0,0.1254608,0.125,0.0003007999999999,376.0,0.0003007999999999,0.125,0.0001599999999999,200.0,0.0531685594469308,1.6284870188683271,0.0,0.7771278228610754,0.0,1.5313713680952787,0.1220641303807497,0.0444772168993949,0.0082697086036205,0.0037750992923974,0.0,0.7771278228610754,3.76,0.32
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7000144,per-repeat,4.519922284409404,1.0634306203573942,0.2352763064147125,0.0744680851063829,25.0,32.0,7.0,94.0,0.0,25.0,25.0,0.0,0.2056733415108596,0.1729266322342846,0.2,0.0,0.0,0.1254608,0.125,0.0003007999999999,376.0,0.0003007999999999,0.125,0.0001599999999999,200.0,0.0501649808138608,1.7380281761288645,0.0,0.8169910367578268,0.0,1.6207501403987408,0.0851753689348697,0.032253099605441,0.0069321561604738,0.0051892399787902,0.0,0.8169910367578268,3.76,0.28
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7010151,per-repeat,4.476015668362379,0.929067261517048,0.2075656857244563,0.0851063829787234,25.0,32.0,8.0,94.0,0.0,24.0,24.0,0.0,0.2119211235840339,0.2183078949525952,0.24,0.0,0.0,0.1254608,0.125,0.0003007999999999,376.0,0.0003007999999999,0.125,0.0001599999999999,200.0,0.0517975632101297,1.715002816170454,0.0,0.8090930208563805,0.0,1.590785762295127,0.0946990083903074,0.0369755066931247,0.0084028989076614,0.0038142707198858,0.0,0.8090930208563805,3.76,0.32
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,7020158,per-repeat,4.351058911532164,1.3383375499397516,0.3075889288450188,0.0744680851063829,25.0,32.0,7.0,94.0,0.0,25.0,25.0,0.0,0.160136442184708,0.1287491542435782,0.2,0.0,0.0,0.1254608,0.125,0.0003007999999999,376.0,0.0003007999999999,0.125,0.0001599999999999,200.0,0.0495534744113683,1.6008322853595018,0.0,0.7933133244514465,0.0,1.5544883403927088,0.129487931728363,0.0441141184419393,0.0081686675548553,0.0034375376999378,0.0,0.7933133244514465,3.76,0.28
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8000147,per-repeat,4.353054715320468,1.135969432070851,0.2609591439484633,0.0888888888888888,24.0,32.0,8.0,90.0,0.0,24.0,24.0,0.0,0.2343479711350937,0.2695386819026074,0.2916666666666667,0.0,0.0,0.1204416,0.12,0.0002879999999999,360.0,0.0002879999999999,0.12,0.0001535999999999,192.0,0.074793454259634,1.6203440967947245,0.0,0.7722487989813089,0.0,1.585969939827919,0.0869089309126138,0.0359548684209585,0.0113950464874506,0.0043616332113742,0.0,0.7722487989813089,3.75,0.3333333333333333
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8010154,per-repeat,4.48046394996345,0.9645480401813984,0.2152786075177029,0.0594059405940594,26.0,32.0,6.0,101.0,0.0,26.0,26.0,0.0,0.1912139520572964,0.1941549914369646,0.1923076923076923,0.0,0.0,0.1304896,0.13,0.0003231999999999,404.0,0.0003231999999999,0.13,0.0001663999999999,208.0,0.0750960502773523,1.7575877141207457,0.0,0.786321971565485,0.0,1.5332987960428,0.1095371302217245,0.0345217622816562,0.0082219820469617,0.0038481168448925,0.0,0.786321971565485,3.8846153846153846,0.23076923076923078
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,8020161,per-repeat,4.326630804687738,0.9449938833713531,0.2184133396238682,0.0851063829787234,24.0,32.0,8.0,94.0,0.0,24.0,24.0,0.0,0.180860514098299,0.1537971862567246,0.2083333333333333,0.0,0.0,0.1204544,0.12,0.0003007999999999,376.0,0.0003007999999999,0.12,0.0001535999999999,192.0,0.0487389862537384,1.6782656833529472,0.0,0.7518089525401592,0.0,1.5331077184528112,0.1106241550296545,0.0371997114270925,0.0066238585859537,0.0034308731555938,0.0,0.7518089525401592,3.9166666666666665,0.3333333333333333
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9000150,per-repeat,4.451975649222732,0.9957734402269124,0.2236700105043845,0.0833333333333333,25.0,32.0,8.0,96.0,0.0,24.0,24.0,0.0,0.2597146314850533,0.3254126923570584,0.32,0.0,0.0,0.1254672,0.125,0.0003071999999999,384.0,0.0003071999999999,0.125,0.0001599999999999,200.0,0.0495278947055339,1.736242679879069,0.0,0.7858746405690908,0.0,1.5834335684776306,0.0824949480593204,0.0346107110381126,0.0105995759367942,0.0050123296678066,0.0,0.7858746405690908,3.84,0.32
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9010157,per-repeat,4.125922217965126,1.1239293161779642,0.2724068115690939,0.1294117647058823,22.0,32.0,11.0,85.0,0.0,21.0,21.0,0.0,0.3049988924010876,0.3235351836849738,0.3636363636363636,0.0,0.0,0.1104128,0.11,0.0002719999999999,340.0,0.0002719999999999,0.11,0.0001407999999999,176.0,0.0490925572812557,1.581724850460887,0.0,0.7221635915338993,0.0,1.4936318192631006,0.0871395785361528,0.0304983500391244,0.0093362759798765,0.0037041287869215,0.0,0.7221635915338993,3.8636363636363638,0.5
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,5.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,9020164,per-repeat,4.354098819196224,1.1003812849521637,0.2527230847634497,0.0879120879120879,24.0,32.0,8.0,91.0,0.0,24.0,24.0,0.0,0.2608998683760717,0.342279506327903,0.3333333333333333,0.0,0.0,0.1204448,0.12,0.0002911999999999,364.0,0.0002911999999999,0.12,0.0001535999999999,192.0,0.0492132436484098,1.64747435413301,0.0,0.7625016365200281,0.0,1.5592145845294,0.1257419791072607,0.039924006909132,0.0067965295165777,0.0035825446248054,0.0,0.7625016365200281,3.7916666666666665,0.3333333333333333
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,10.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,123,per-repeat,5.0015012212097645,0.952108547091484,0.1903645535572193,0.0612244897959183,26.0,32.0,6.0,98.0,0.0,26.0,26.0,0.0,0.1612903238063836,0.1766435513577912,0.2307692307692307,0.0,0.0,0.26048,0.2600000000000001,0.0003135999999999,392.0,0.0003135999999999,0.2600000000000001,0.0001663999999999,208.0,0.0735171232372522,1.862487588077784,0.0,0.892321540042758,0.0,1.6823595687747002,0.1263268608599901,0.0422738790512084,0.0097818411886692,0.004286715760827,0.0,0.892321540042758,3.769230769230769,0.23076923076923078
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,10.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,10130,per-repeat,4.733234245330095,0.9761549457907676,0.2062342354498643,0.07,26.0,32.0,7.0,100.0,0.0,25.0,25.0,0.0,0.2384908630145901,0.282319277278545,0.2692307692307692,0.0,0.0,0.2604864,0.2600000000000001,0.0003199999999999,400.0,0.0003199999999999,0.2600000000000001,0.0001663999999999,208.0,0.0482009127736091,1.753394290804863,0.0,0.8613521475344896,0.0,1.617156157270074,0.1014164164662361,0.0363080948591232,0.0074488446116447,0.004295814782381,0.0,0.8613521475344896,3.8461538461538463,0.2692307692307692
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,10.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,20137,per-repeat,5.1443558018654585,0.9313504695892334,0.1810431675918498,0.1,24.0,32.0,9.0,90.0,0.0,23.0,23.0,0.0,0.2497822572294694,0.2215116307669783,0.25,0.0,0.0,0.2404416,0.2400000000000001,0.0002879999999999,360.0,0.0002879999999999,0.2400000000000001,0.0001535999999999,192.0,0.0490687750279903,1.833944981917739,0.0,0.8970077689737082,0.0,1.93158676289022,0.1001500505954027,0.0367424339056015,0.0064472313970327,0.004007825627923,0.0,0.8970077689737082,3.75,0.375
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,10.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1000126,per-repeat,5.239305015653372,1.25751412846148,0.2400154456945013,0.0377358490566037,28.0,32.0,4.0,106.0,0.0,28.0,28.0,0.0,0.1382511671035331,0.1508869166718146,0.1428571428571428,0.0,0.0,0.2805184000000001,0.2800000000000001,0.0003391999999999,424.0,0.0003391999999999,0.2800000000000001,0.0001791999999999,224.0,0.0500029120594263,1.9967727717012167,0.0,0.9298824686557056,0.0,1.7674606945365667,0.1121290810406208,0.0384388733655214,0.0094107575714588,0.0042424891144037,0.0,0.9298824686557056,3.7857142857142856,0.14285714285714285
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,10.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1010133,per-repeat,4.651982828974724,0.9571876004338264,0.2057590570782021,0.0612244897959183,26.0,32.0,6.0,98.0,0.0,26.0,26.0,0.0,0.1222506673638577,0.1481143135661813,0.2307692307692307,0.0,0.0,0.26048,0.2600000000000001,0.0003135999999999,392.0,0.0003135999999999,0.2600000000000001,0.0001663999999999,208.0,0.0502840857952833,1.7031514681875706,0.0,0.8341896776109934,0.0,1.598589712753892,0.1040749475359916,0.0386247280985116,0.0121579449623823,0.0050024576485157,0.0,0.8341896776109934,3.769230769230769,0.23076923076923078
traditional-spec-sampling,kv-cache,qwen25-1p5b-local,10.0,batch,4,10.0,10.0,4,4,10.0,1.0,0,0.0,full_distribution,1020140,per-repeat,4.859180493280292,0.9851565752178432,0.2027413010445291,0.0471698113207547,27.0,32.0,5.0,106.0,0.0,27.0,27.0,0.0,0.1913057511543741,0.2082510398026729,0.1481481481481481,0.0,0.0,0.2705120000000001,0.2700000000000001,0.0003391999999999,424.0,0.0003391999999999,0.2700000000000001,0.0001727999999999,216.0,0.0489877127110958,1.885245827957988,0.0,0.8704780787229538,0.0,1.5903993677347898,0.0981133431196212,0.0350706335157156,0.0112501736730337,0.0048145428299903,0.0,0.8704780787229538,3.925925925925926,0.18518518518518517
